漢検四字熟語辞典1級,55,55,異類無礙,いるい,むげ,異類無礙（いるいむげ）,異質なものどうしが、なんの障害もなく互いに通じあうこと。
漢検四字熟語辞典1級,56,56,因果覿面,いんが,てきめん,因果覿面（いんがてきめん）,悪事の報いがすぐに目の前にあらわれること。
漢検四字熟語辞典1級,57,57,殷鑑不遠,いんかん,ふえん,殷鑑不遠（いんかんふえん）,失敗を戒める例は近くにあるたとえ。
漢検四字熟語辞典1級,58,58,婬虐暴戻,いんぎゃく,ぼうれい,婬虐暴戻（いんぎゃくぼうれい）,淫らな生活をし、乱暴で非道なこと。
漢検四字熟語辞典1級,59,59,慇懃無礼,いんぎん,ぶれい,慇懃無礼（いんぎんぶれい）,表面はきわめて礼儀正しく丁寧であるが、実はひどく尊大であること。言葉づかいや態度などが丁寧すぎるのは、かえって無礼であること。
漢検四字熟語辞典1級,60,60,因循苟且,いんじゅん,こうしょ,因循苟且（いんじゅんこうしょ）,古い習慣や方法にこだわって、その場しのぎの手段をとること。決断力に欠け、ぐずぐずしてためらうさま。
漢検四字熟語辞典1級,61,61,飲鴆止渇,いんちん,しかつ,飲鴆止渇（いんちんしかつ）,目先のことだけを考えて後の結果を顧みないこと。
漢検四字熟語辞典1級,62,62,陰謀詭計,いんぼう,きけい,陰謀詭計（いんぼうきけい）,人を欺くためのひそかなわるだくみ。
漢検四字熟語辞典1級,63,63,烏焉魯魚,うえん,ろぎょ,烏焉魯魚（うえんろぎょ）,文字の書き誤り。
漢検四字熟語辞典1級,64,64,于公高門,うこう,こうもん,于公高門（うこうこうもん）,陰徳を積む家の子孫は繁栄することのたとえ。
漢検四字熟語辞典1級,65,65,禹行舜趨,うこう,しゅんすう,禹行舜趨（うこうしゅんすう）,禹や舜の表面上の動作をまねるだけで実質的な聖人の徳を備えていないこと。
漢検四字熟語辞典1級,66,66,右顧左眄,うこ,さべん,右顧左眄（うこさべん）,右を見たり左を見たりためらい迷うこと。情勢を気にして決断できないこと。
漢検四字熟語辞典1級,67,67,迂疎空闊,うそ,くうかつ,迂疎空闊（うそくうかつ）,まわりくどく実際に適応できないこと。事情にうとく実際に役に立たないこと。
漢検四字熟語辞典1級,68,68,鬱肉漏脯,うつにく,ろうほ,鬱肉漏脯（うつにくろうほ）,腐った肉や腐ったほじし。
